carte_la_plus_petite,derniere_carte,nombre_joueurs,temps_attente
90,89,2,11.30131722351437
17,-1,2,8.435995813780536
24,17,2,14.306982981623948
26,24,2,11.24883032160727
31,26,2,7.786466803280942
39,31,2,11.450975858979469
58,39,2,11.474301011361115
59,58,2,6.865053981737656
66,59,2,12.954061668966295
69,66,2,3.499356987806273
91,69,2,10.447195675161344
6,-1,3,5.996855631093159
19,6,3,9.40564644036503
29,19,3,9.53916946424437
44,29,3,10.202146996227366
59,44,3,10.861339483849418
61,59,3,13.648597904871448
62,61,3,10.71039417377434
69,62,3,12.993002495234057
75,69,3,12.306603771747856
96,75,3,7.851323165453608
11,-1,4,7.17663323724184
31,11,4,7.155463553744176
36,31,4,14.43449370897357
38,36,4,11.764837497811957
44,38,4,9.382686026960569
54,44,4,7.651330159013785
69,54,4,2.2052362855344256
80,69,4,5.738568744181205
85,80,4,1.7987882772752262
89,85,4,8.69291156323838
10,-1,5,7.388156708749935
19,10,5,9.528484695108652
23,19,5,8.643923003948387
25,23,5,10.044339207958384
33,25,5,14.715736138408065
45,33,5,8.880170273630627
46,45,5,4.746473798396112
77,46,5,10.865344312402868
78,77,5,13.472085703204783
92,78,5,5.212504658925703
1,-1,3,5.683265026222912
18,1,3,8.162763599902739
27,18,3,11.67957048627063
33,27,3,12.203137117855075
44,33,3,8.209905097507173
69,44,3,6.092908305003609
78,69,3,3.3754306719505305
82,78,3,3.3542621876666603
91,82,3,6.510194405153136
98,91,3,8.906230188813865
7,-1,4,9.592414749803064
8,7,4,4.050138306866056
17,8,4,2.4139549837559997
29,17,4,9.605594438160368
37,29,4,8.471096708265842
62,37,4,3.8419804259212516
78,62,4,7.8137844655366315
82,78,4,8.441556111315165
86,82,4,10.908800129626284
93,86,4,3.2626908641521304
20,-1,5,1.6464103013479612
25,20,5,12.155606001434993
26,25,5,6.698739386823806
27,26,5,12.778869163231148
28,27,5,14.54183060339638
42,28,5,11.054480351871469
78,42,5,1.4448679630003292
86,78,5,6.7311982542126625
92,86,5,10.771635330064555
96,92,5,12.780454780094562
41,-1,5,14.38624461811671
43,41,5,3.2655721212603086
51,43,5,2.0116359951027185
58,51,5,4.011063527393076
66,58,5,2.9625047836507212
68,66,5,3.8371187807428404
72,68,5,13.829286664514932
78,72,5,12.777650867121526
80,78,5,8.717848675952755
95,80,5,4.94864031080274
5,-1,5,8.219792453056666
12,5,5,5.606836327891166
22,12,5,2.948790732334273
29,22,5,7.168936487562839
47,29,5,4.324649836695409
50,47,5,14.516218300548495
59,50,5,14.433716046250009
62,59,5,7.779188228754625
72,62,5,9.042640376204591
80,72,5,5.026846892838913
4,-1,4,4.052195229238981
14,4,4,7.981367811105496
33,14,4,2.0950725895779247
41,33,4,11.628298136157252
42,41,4,1.3160332587114336
57,42,4,6.03491027697963
67,57,4,3.8546509575741315
70,67,4,10.123546745838102
83,70,4,9.123312515331266
97,83,4,6.63687921325236
33,-1,3,5.786730075899227
37,33,3,1.0366548988587736
39,37,3,4.837903243029469
40,39,3,1.921113768652225
48,40,3,10.685609979656082
58,48,3,3.9937834329055084
66,58,3,3.6563162804942513
74,66,3,12.167245773486913
94,74,3,5.068620235395128
98,94,3,4.396817437694693
10,-1,5,4.92319803736407
27,10,5,5.104907496309814
31,27,5,10.15836614513818
39,31,5,14.317737329790653
45,39,5,12.50756468904477
52,45,5,1.1638167571890756
53,52,5,14.24874352762385
63,53,5,2.8315345960455325
65,63,5,10.998082137751906
75,65,5,11.839291764560722
4,-1,3,3.5377514667956964
7,4,3,6.665745293920397
9,7,3,8.983006851196675
11,9,3,1.7006568274808542
13,11,3,8.539436653101067
42,13,3,4.332877209962568
70,42,3,11.43286252822732
77,70,3,12.059148259893538
89,77,3,3.964590853200698
91,89,3,2.636456681829433
3,-1,3,2.6622070468657633
12,3,3,6.418606776007614
21,12,3,1.981799634992861
29,21,3,7.538621336808684
38,29,3,5.5955331819499445
39,38,3,12.76782677720044
53,39,3,7.162125580914772
76,53,3,3.5617643190737933
87,76,3,10.110590199175224
99,87,3,14.999244355667757
14,-1,3,5.036741362605945
32,14,3,10.212683987461249
47,32,3,13.607016379393828
60,47,3,11.492323172854356
66,60,3,11.001573623219244
77,66,3,5.337074053147095
83,77,3,1.8781013356961782
89,83,3,11.443983818316346
92,89,3,13.1567878872492
99,92,3,6.181329480626885
9,-1,4,12.536748252349762
22,9,4,12.64119388575683
25,22,4,3.9570721950514187
28,25,4,1.0547199868936126
34,28,4,4.844561579539481
37,34,4,14.414937528119605
38,37,4,1.3810240970763366
78,38,4,1.0845191236048484
88,78,4,1.6672322817905039
90,88,4,12.26844558357789
3,-1,3,10.223950884175254
13,3,3,13.816224653845058
18,13,3,2.2295618857532844
35,18,3,10.462938372697238
38,35,3,7.875390252080711
51,38,3,11.337665947733818
60,51,3,8.775245446401488
70,60,3,8.325582529106432
95,70,3,6.993283931144209
98,95,3,2.5563707711950334
37,-1,3,4.579567239105487
42,37,3,7.8655748195131
45,42,3,1.1175888259787552
50,45,3,3.9397973149314165
70,50,3,12.576078538697939
77,70,3,8.103345251488472
86,77,3,6.526242570315861
88,86,3,4.730910869171911
91,88,3,2.5681651864890007
98,91,3,14.712823809746872
4,-1,5,12.609845089049266
13,4,5,4.7340763385465525
18,13,5,10.506554619986153
39,18,5,7.715587333939175
46,39,5,3.2706593517009983
67,46,5,7.352812585406065
70,67,5,5.300565115392548
74,70,5,1.985154960140951
84,74,5,10.647829739367491
90,84,5,5.154479913238357
7,-1,3,11.592707570148473
8,7,3,4.7135693267607905
24,8,3,4.242900031422714
31,24,3,5.248788280778988
37,31,3,5.7522992331386025
48,37,3,4.050585592050653
70,48,3,4.375199912302723
79,70,3,12.070969098832974
86,79,3,8.136723415016812
100,86,3,8.905709352929989
17,-1,5,1.6055501845748532
24,17,5,13.045548386029282
25,24,5,8.950567839856527
27,25,5,10.580082669520568
34,27,5,1.3279800998006634
35,34,5,8.806017233750453
64,35,5,6.125279425398478
76,64,5,6.2686364667292915
78,76,5,6.940567680991259
89,78,5,2.61150588486764
5,-1,2,13.340353323115556
30,5,2,6.624024528645039
39,30,2,11.609194237883925
40,39,2,5.269223438684981
45,40,2,11.820419863793461
48,45,2,10.14442988275406
49,48,2,2.4818883883430125
56,49,2,3.247508379818057
62,56,2,9.118466260651784
70,62,2,7.5950874323342585
2,-1,5,13.25869243916692
7,2,5,1.5041028555415936
31,7,5,4.910753066842714
41,31,5,8.662613327336857
61,41,5,1.0671567632216508
69,61,5,4.550887144068762
70,69,5,5.205466547392854
72,70,5,8.401224656908006
80,72,5,1.4842224903202537
86,80,5,10.193261974363075
9,-1,5,1.1942809053484642
18,9,5,1.7072029636714972
21,18,5,12.78064571321787
23,21,5,5.362674101069517
24,23,5,2.960362169944882
47,24,5,5.702903198830222
57,47,5,10.612161342218803
65,57,5,2.2136968202316307
74,65,5,5.603041305928543
79,74,5,4.300812545019904
5,-1,4,10.53292367656864
15,5,4,7.879061836565757
19,15,4,13.055007765609668
20,19,4,3.463508293706914
36,20,4,11.52382999363823
37,36,4,10.30421585533634
40,37,4,12.046535986323931
45,40,4,14.297628188548977
61,45,4,12.844738220650356
77,61,4,12.214676946473357
11,-1,4,14.171635160084088
28,11,4,14.139003679696897
33,28,4,11.11054847260649
50,33,4,4.1509677701095065
58,50,4,14.204575757094048
70,58,4,12.851286375313272
75,70,4,7.643649086208081
76,75,4,14.675984026868225
91,76,4,13.229880388324554
96,91,4,9.821492340287005
4,-1,2,9.227530095135695
6,4,2,11.888853193942408
18,6,2,6.169641253118882
23,18,2,14.791551178660095
39,23,2,11.748046433156786
48,39,2,7.782577371142784
55,48,2,8.855103659981308
93,55,2,8.090313682935461
96,93,2,3.228548181226823
99,96,2,6.889464754182203
20,-1,2,11.614082313906634
41,20,2,9.976697043151097
43,41,2,13.891377120727022
50,43,2,4.840428764498174
54,50,2,7.776214347130567
56,54,2,2.3374938598259005
65,56,2,4.477983276664991
86,65,2,10.674332700911032
94,86,2,4.463752056952924
100,94,2,4.403411725774413
13,-1,4,5.922937089720481
16,13,4,10.110000383845119
19,16,4,7.563536855787283
21,19,4,7.477136037395679
28,21,4,8.857193689239848
61,28,4,3.733065367135183
75,61,4,8.983011791997995
87,75,4,14.077784067205304
94,87,4,4.722776449114864
98,94,4,12.448148804003369
3,-1,3,3.642826722884278
17,3,3,11.848262598004954
19,17,3,3.4092437461754
25,19,3,9.121035509397567
30,25,3,1.0649793133413548
40,30,3,9.445138253162732
53,40,3,6.847850693939643
82,53,3,10.671582800661819
86,82,3,9.435849855882543
87,86,3,5.551413289076647
7,-1,4,1.222632106536021
23,7,4,7.666774938756752
29,23,4,2.9403839870276074
37,29,4,2.7231637255380576
38,37,4,10.130126562354102
40,38,4,9.261587228943155
52,40,4,10.36352723375489
57,52,4,1.7867437478854717
64,57,4,2.2372271089038622
80,64,4,6.026420833031964
12,-1,3,2.7459361364359056
32,12,3,5.089668225723134
37,32,3,9.011390533730573
48,37,3,4.962918931416521
59,48,3,13.320250989484691
68,59,3,1.867259299448766
74,68,3,5.649210667845216
84,74,3,13.737856963220592
93,84,3,9.671121378294789
99,93,3,6.667844280575368
9,-1,4,2.6709679328040847
21,9,4,4.749908517430677
25,21,4,11.154432758511302
32,25,4,10.153453999709315
42,32,4,12.25047638879459
45,42,4,14.93693558164648
48,45,4,14.281402360441078
58,48,4,12.255520797681799
96,58,4,4.72177078451568
100,96,4,5.612987251108492
12,-1,5,8.714167716246275
21,12,5,13.068581630270595
38,21,5,7.770358995677412
41,38,5,1.313442957310648
48,41,5,3.6278683836962244
56,48,5,3.1550216179674275
62,56,5,1.4463988309020874
90,62,5,14.909284559406734
98,90,5,3.302673254482625
99,98,5,11.73027054330603
21,-1,2,5.268776960271612
29,21,2,2.725341830893246
53,29,2,2.0534973218962564
60,53,2,5.623180940083484
64,60,2,3.8084884477572194
69,64,2,4.306210416863561
71,69,2,5.380222972904713
73,71,2,12.04720568750648
85,73,2,14.263573022406085
96,85,2,6.320366146176575
3,-1,2,5.936209080333196
4,3,2,8.252473619124046
12,4,2,3.0866068033499263
23,12,2,7.978777077764641
78,23,2,8.854721968621387
79,78,2,14.034081387054888
81,79,2,2.573892491959712
82,81,2,1.3849640418335971
93,82,2,11.562493656235414
97,93,2,6.262576321563445
3,-1,4,12.68579921333692
7,3,4,2.6908469647598894
25,7,4,5.275344693329414
33,25,4,7.040205116930282
38,33,4,12.38722990236054
39,38,4,4.332181859813792
50,39,4,8.160548553402961
57,50,4,6.044189742584384
62,57,4,10.24027783994762
67,62,4,3.546353998880628
4,-1,3,9.776387042137594
19,4,3,6.165680072082396
28,19,3,10.434838040161287
32,28,3,12.193530915226672
54,32,3,14.657392323863398
77,54,3,11.379430683260065
81,77,3,1.1786589517741608
83,81,3,9.009033307210135
95,83,3,1.6917708212575562
99,95,3,5.682084179379377
4,-1,4,3.929579266445641
11,4,4,11.744763817126774
31,11,4,4.684732201886964
35,31,4,10.478257211182036
45,35,4,7.46714713114508
66,45,4,1.006765102488918
69,66,4,14.051276428733836
76,69,4,4.288266667516678
91,76,4,5.321675747983483
95,91,4,14.166277111875258
6,-1,4,8.595759230502189
9,6,4,5.473248148688645
22,9,4,7.990414377718701
36,22,4,5.6090343362952835
39,36,4,12.421036894179187
63,39,4,11.834086234426797
64,63,4,8.633550079351126
69,64,4,12.846174583919005
72,69,4,14.654128175924647
79,72,4,5.286215979841154
11,-1,5,1.7777242038959764
34,11,5,11.478024507826355
39,34,5,4.394450042418702
44,39,5,2.0331405622728242
51,44,5,4.520495331423623
58,51,5,2.264961749311387
60,58,5,5.618371336048014
70,60,5,12.584854835590901
81,70,5,4.799193356290064
92,81,5,2.027721302002134
23,-1,4,11.878183408416678
35,23,4,8.171063949092918
41,35,4,11.906791212372408
44,41,4,3.779352119310709
63,44,4,5.641376069703578
69,63,4,6.496565078149078
73,69,4,11.899289407556136
80,73,4,2.4972587316225967
85,80,4,9.601488519659856
90,85,4,4.563730978778618
1,-1,5,7.997563630362732
37,1,5,3.1762147953309356
47,37,5,11.294876107289177
49,47,5,10.822325843392239
50,49,5,8.851037877507684
54,50,5,12.763136011487752
61,54,5,8.820073435867263
69,61,5,4.607006112124651
76,69,5,12.65572095372832
90,76,5,11.259019698800977
3,-1,5,5.468381900998624
5,3,5,8.58210288769068
10,5,5,6.644690007066234
20,10,5,11.603192308801235
21,20,5,2.3716544734981015
43,21,5,14.654386890508357
47,43,5,11.302062869819107
61,47,5,2.4703471834587765
64,61,5,2.170915234607425
77,64,5,13.09940879994349
7,-1,3,2.2568098466233817
8,7,3,14.691989667040186
11,8,3,2.8389167904545536
13,11,3,6.600606746238259
24,13,3,10.860651111465518
37,24,3,2.3646566130400606
47,37,3,2.87035977790598
64,47,3,13.887837997146635
67,64,3,9.39481745616827
79,67,3,14.267606829888065
9,-1,5,13.198598906787444
14,9,5,3.9344733733273696
25,14,5,13.602693233159165
36,25,5,4.983780727857305
37,36,5,6.264280582577506
38,37,5,14.879379982120017
49,38,5,13.66608146899761
58,49,5,7.967519949030476
80,58,5,5.467916200112715
92,80,5,12.43624783141289
1,-1,4,5.131015847429342
12,1,4,11.420814551603064
16,12,4,12.107174645004225
22,16,4,8.499774586556034
47,22,4,8.122081699665149
50,47,4,14.501117734463032
55,50,4,9.997436136741388
61,55,4,8.405011676349185
64,61,4,9.35107589649621
97,64,4,12.182539112353195
23,-1,3,3.556874800939994
30,23,3,11.007949095547618
38,30,3,1.2542259603092418
45,38,3,5.1530364770756165
51,45,3,3.9149217810156975
71,51,3,7.421581481127515
80,71,3,8.100302543504801
84,80,3,8.25765013027279
87,84,3,7.295293451126813
97,87,3,6.809268996189854
21,-1,4,6.703041563193995
26,21,4,8.93027207387141
30,26,4,8.400107552939973
50,30,4,9.776416937261324
56,50,4,3.823361687177951
57,56,4,3.9797030500506674
67,57,4,4.495033814672766
71,67,4,1.5430806981433607
79,71,4,12.262327823654546
89,79,4,3.100819303522902
1,-1,3,11.896945007543923
3,1,3,11.147783641951648
13,3,3,13.683135996535345
19,13,3,7.158642567165973
52,19,3,5.56128932793272
54,52,3,5.738137766479855
72,54,3,13.110340046427265
88,72,3,6.658335680922239
94,88,3,3.138763892449674
97,94,3,10.012360880544872
20,-1,3,8.699089218164684
30,20,3,6.525637411135753
31,30,3,2.9563548592891014
33,31,3,4.2185637154431825
41,33,3,2.1753149697891776
48,41,3,2.4396680974896503
54,48,3,12.43432472996912
63,54,3,12.130598706385086
64,63,3,11.573491242854644
77,64,3,7.2058594982928925
14,-1,4,5.70336186314742
16,14,4,13.438428127957508
42,16,4,5.121012869946693
43,42,4,13.868342192267285
69,43,4,12.955377873276127
73,69,4,12.840282012230432
81,73,4,14.180700217473133
85,81,4,8.311115891323515
87,85,4,8.928559589535503
89,87,4,4.866494027129206
13,-1,2,9.24376488287826
30,13,2,4.336869187626887
38,30,2,14.798257149222842
53,38,2,2.974233248457091
56,53,2,7.0852723950962915
62,56,2,7.9410638657268535
67,62,2,5.845272235756396
83,67,2,10.829200865627778
92,83,2,2.1652588564129998
94,92,2,13.02952998904259
20,-1,5,10.06965887427201
27,20,5,5.477075631730862
31,27,5,6.130136337778916
38,31,5,5.565970180469694
48,38,5,13.42098977737708
54,48,5,4.330082190600175
55,54,5,6.102384759018856
60,55,5,5.1766578254450195
91,60,5,10.99309651363716
93,91,5,1.5437033359626608
2,-1,5,1.6140140309395874
15,2,5,1.7038741262688544
16,15,5,2.5674853360124223
35,16,5,3.617080848420152
44,35,5,9.081126144014391
48,44,5,7.762696000423579
65,48,5,11.387879749313026
68,65,5,2.0972899718447815
71,68,5,14.16517127265662
99,71,5,6.025941328568668
13,-1,5,1.0844843407703926
36,13,5,14.176494827717201
38,36,5,3.9008568415706533
44,38,5,8.77562023960307
46,44,5,4.021019501470269
48,46,5,14.800231297122068
49,48,5,11.505902167402887
84,49,5,12.293245974586593
85,84,5,10.972227150143963
93,85,5,7.765644033071568
1,-1,3,1.554539497119707
10,1,3,12.608965467743982
13,10,3,12.882999799746067
35,13,3,4.260018242096792
40,35,3,10.717809456887434
64,40,3,7.331182416480402
66,64,3,8.068013886033635
85,66,3,11.50818577592761
87,85,3,10.42716939395836
88,87,3,5.912475444102486
3,-1,5,7.325764168544625
17,3,5,1.1507933137041853
27,17,5,1.072487184043306
45,27,5,1.2619089400805508
58,45,5,9.293773074349001
59,58,5,4.202900531404543
80,59,5,2.60870441378985
81,80,5,2.8098330940139915
88,81,5,9.422189378824376
90,88,5,5.323746918376043
5,-1,3,2.990518144298528
7,5,3,3.0409358695850663
18,7,3,7.28901631376132
42,18,3,9.204645879323483
43,42,3,2.168546806410477
47,43,3,10.763946503336786
64,47,3,5.637834100045795
73,64,3,12.391501089645793
74,73,3,9.287145385560937
98,74,3,4.98352150203409
23,-1,2,7.469010210455042
26,23,2,2.048898800010326
35,26,2,11.111373735141207
37,35,2,5.444546560361145
41,37,2,10.504088332354824
52,41,2,4.71486436089294
61,52,2,13.558849067097515
75,61,2,5.023304097246551
87,75,2,1.4809968751628173
98,87,2,8.775006304135523
2,-1,4,10.048947173961643
9,2,4,4.373502920340929
30,9,4,7.191172635771842
36,30,4,13.010162843841686
41,36,4,6.319000248576089
50,41,4,6.138738570516054
54,50,4,4.0082736640899235
75,54,4,4.97535507516342
82,75,4,10.360987636507009
97,82,4,12.073184591324756
15,-1,5,14.441044728638165
27,15,5,12.560302497934089
28,27,5,9.043018871700744
34,28,5,5.707163390452947
39,34,5,3.873883321391249
49,39,5,4.9521172158050115
65,49,5,11.530074392802772
68,65,5,2.980091436698644
72,68,5,3.6701360772923834
93,72,5,4.6331101270490676
2,-1,3,8.968214523150564
4,2,3,3.052982210016217
9,4,3,3.8068829660741708
29,9,3,5.236733824685523
37,29,3,8.619046445493474
41,37,3,11.688837254207701
51,41,3,1.5744568231605574
76,51,3,14.60917845133227
77,76,3,11.841389931183816
84,77,3,1.4350593114717662
9,-1,4,6.365707451830285
19,9,4,3.321088190243205
28,19,4,3.140606415921229
58,28,4,9.03176827018573
59,58,4,14.350247511149105
65,59,4,3.476525520818835
71,65,4,14.076535500471175
81,71,4,14.194621749272251
87,81,4,8.109150681667424
95,87,4,12.005107775437711
12,-1,4,1.5539208209472297
13,12,4,12.93544705409272
25,13,4,2.217372459474925
40,25,4,9.70649093747915
43,40,4,11.320899101869381
51,43,4,5.563800830209851
62,51,4,2.474320288241274
69,62,4,14.158246936753692
79,69,4,14.702931580529027
93,79,4,6.076722236586762
6,-1,5,2.555964511858341
11,6,5,6.164829521209224
14,11,5,5.850520859232184
21,14,5,2.240765035834853
43,21,5,11.462100993297506
49,43,5,14.754857115507516
54,49,5,13.771069427615597
66,54,5,13.840657643358835
94,66,5,8.271431648836842
99,94,5,9.123093115130354
20,-1,4,5.920561814855045
24,20,4,5.888115635439894
46,24,4,8.677803440401734
47,46,4,1.6169022757538813
61,47,4,13.851954201363416
75,61,4,13.009792858129025
85,75,4,6.39833586765548
87,85,4,5.903428912267937
92,87,4,9.109502396452712
97,92,4,14.588432826839238
17,-1,5,11.187519709168956
28,17,5,14.22766007132028
37,28,5,1.9663947594171716
39,37,5,5.102313439134261
41,39,5,14.963686327206949
53,41,5,7.989853260581571
61,53,5,6.188970978153563
80,61,5,1.0693158952924766
83,80,5,5.441790588480816
89,83,5,3.932662514268925
19,-1,2,6.811688975375533
32,19,2,9.381091990530438
41,32,2,12.864210185744469
52,41,2,1.9299975844787802
60,52,2,9.306383367707214
65,60,2,9.644638784383497
75,65,2,11.380106597065966
84,75,2,6.22815614107061
85,84,2,6.554098663148142
96,85,2,13.798198771762829
1,-1,3,7.148905814101525
2,1,3,6.881221770491575
12,2,3,13.640042333261711
22,12,3,4.558159660455352
38,22,3,6.777522785906281
41,38,3,12.007094919784445
49,41,3,2.100597172601719
60,49,3,6.196434323615563
68,60,3,10.250708440325702
85,68,3,3.5744118787405847
10,-1,4,12.111970682056512
16,10,4,6.3994473987854645
23,16,4,8.472711584053288
41,23,4,9.021275033381318
43,41,4,8.205176796470905
47,43,4,13.749491444970257
54,47,4,13.38499963224474
67,54,4,11.929190526834585
95,67,4,5.514194299392461
96,95,4,5.684710506194351
19,-1,5,5.661674380731146
38,19,5,7.588736104010149
45,38,5,13.621409919452104
53,45,5,14.55296121935304
69,53,5,12.010342264970781
72,69,5,4.282408619426614
76,72,5,10.785976680993553
87,76,5,12.980743128441564
96,87,5,3.2240486907619568
98,96,5,3.3329080135189426
27,-1,2,1.229761111649105
29,27,2,3.659125449675753
57,29,2,11.28669312588232
59,57,2,12.027049341615001
65,59,2,11.301295952409093
67,65,2,12.35502318742645
69,67,2,7.83694821187091
76,69,2,14.440861008722832
91,76,2,13.59196982012027
99,91,2,6.612230321898892
13,-1,4,6.246701226013776
15,13,4,12.680787701738208
21,15,4,10.13368814616269
33,21,4,12.77069313326474
38,33,4,14.50999575185269
39,38,4,10.58515156894508
70,39,4,14.047885926016146
79,70,4,6.617086537644078
95,79,4,4.621666330486134
98,95,4,4.832404826418836
3,-1,2,9.095013020862563
5,3,2,12.68773566442173
16,5,2,3.7421009057363404
17,16,2,2.2436262643368203
23,17,2,1.3214669060411177
35,23,2,3.150420832303241
51,35,2,11.477682899883186
52,51,2,6.191132087832975
68,52,2,9.272887712877445
100,68,2,5.020895697406643
8,-1,5,6.92097557129997
35,8,5,4.302301307773701
43,35,5,6.047109448627524
52,43,5,3.66011748652941
55,52,5,9.371538974598284
58,55,5,13.067754165628756
63,58,5,4.605273989780519
73,63,5,13.413325461467556
92,73,5,3.3361329283167573
100,92,5,5.180150086289697
12,-1,5,6.448908040679608
14,12,5,12.567635178444606
28,14,5,14.171092607031957
29,28,5,7.634197881594395
40,29,5,3.2728212303882196
48,40,5,3.626286254978721
58,48,5,6.234067642718367
80,58,5,1.2938173436092724
85,80,5,10.873716983185115
91,85,5,4.57496885636371
34,-1,5,10.265655630107302
37,34,5,3.3644835125952626
44,37,5,14.608766144823248
54,44,5,2.0249802918316475
72,54,5,1.7139470168174087
76,72,5,9.066019981492277
78,76,5,6.004460168985641
90,78,5,4.233869210218675
92,90,5,13.501545634186632
97,92,5,8.949237019735804
2,-1,5,1.2196089339796694
16,2,5,12.363195563243968
25,16,5,14.40123888860653
27,25,5,4.783700389943641
29,27,5,5.304816625452266
31,29,5,5.686451730838471
41,31,5,12.999508266867117
74,41,5,6.6779235536022306
76,74,5,5.462212665995619
88,76,5,2.9789393592007065
16,-1,4,12.085401241987203
25,16,4,11.983525793647953
33,25,4,2.4894983132657043
41,33,4,3.94577946696199
49,41,4,2.347360706448402
62,49,4,12.81895007858757
63,62,4,8.885356694563729
77,63,4,9.118854684866651
84,77,4,3.0166239146048515
95,84,4,1.616048290933511
3,-1,5,12.727820369525574
18,3,5,12.85014002345254
31,18,5,7.153021920266248
54,31,5,5.0999265876427735
56,54,5,12.982498881868274
59,56,5,2.991412482433011
61,59,5,12.777342336187818
67,61,5,10.40951843601772
70,67,5,3.5555807840197557
85,70,5,8.616865315006342
8,-1,5,3.9865963061168213
13,8,5,1.8884565547384635
14,13,5,9.965150902662765
31,14,5,5.866471675925731
36,31,5,6.4608721923178765
42,36,5,11.427479606766493
60,42,5,14.793974468511339
65,60,5,2.4118782537481644
70,65,5,13.744336080762302
90,70,5,12.769745618237105
7,-1,2,14.010813062623278
22,7,2,1.7272496697657593
26,22,2,7.4812402389567625
49,26,2,9.672662517405156
51,49,2,5.4460683732447706
71,51,2,3.1931379302819147
82,71,2,8.90136033061377
83,82,2,6.118964929675716
92,83,2,10.68245562991753
98,92,2,3.892672699282441
10,-1,4,3.913711354732927
17,10,4,12.177339452300597
27,17,4,10.286307153361207
38,27,4,5.281940871126184
50,38,4,3.8489029660647134
57,50,4,13.413968226874271
61,57,4,11.725583510343474
64,61,4,6.280187030023467
85,64,4,11.794159272022432
98,85,4,1.5474999226060087
19,-1,4,2.1312447741093914
22,19,4,10.522168053403638
37,22,4,6.393626759402604
45,37,4,3.368232509597079
54,45,4,6.43081484362339
57,54,4,2.7919026311598847
68,57,4,10.794631366555043
93,68,4,12.178035092754296
95,93,4,13.636725780101052
99,95,4,1.3034547246700499
2,-1,5,3.6947385664695442
11,2,5,12.923245659360902
22,11,5,4.615729665895719
36,22,5,13.451224794640575
47,36,5,5.46135816542353
52,47,5,11.792149302278567
63,52,5,6.937593830573847
73,63,5,10.204761928990168
78,73,5,10.809877087411563
87,78,5,4.013030562298955
28,-1,2,5.402331056560214
37,28,2,12.68695702829604
47,37,2,6.259036602736661
49,47,2,5.053693592412936
64,49,2,13.435915491615997
67,64,2,10.699986475052217
72,67,2,10.548364950835918
77,72,2,10.397332262000868
83,77,2,1.663609171251122
88,83,2,14.747902842850385
5,-1,5,3.8172379758969956
9,5,5,2.6211816449795524
13,9,5,2.731606556350151
24,13,5,1.9697070096947897
32,24,5,6.468762016799384
45,32,5,6.59085376829437
63,45,5,9.92455421181122
81,63,5,3.7396784066330664
98,81,5,14.14885500959141
100,98,5,2.6775113755247704
6,-1,5,11.832273017125026
20,6,5,13.755429590102127
32,20,5,8.40402461870406
37,32,5,13.445391923625996
48,37,5,14.070132213707904
67,48,5,13.621841798886487
71,67,5,12.709101819819505
76,71,5,8.462490598965436
81,76,5,7.684747873672662
91,81,5,2.937888106488667
12,-1,3,7.741414414772931
15,12,3,5.193915971728818
16,15,3,3.4908825190647685
29,16,3,7.096559507384109
52,29,3,12.158365786989679
53,52,3,2.0720979427866544
56,53,3,14.990436136355768
64,56,3,9.28058667514356
69,64,3,8.534561923011406
87,69,3,10.110037484971379
4,-1,2,11.543346750066773
13,4,2,1.7857037746925895
31,13,2,3.4291558049503945
38,31,2,14.680734713482904
63,38,2,2.637946029815884
65,63,2,1.9841504018805936
74,65,2,8.99175902601954
85,74,2,6.561479118176662
87,85,2,13.055349883377557
89,87,2,12.347326431233057
12,-1,3,1.7729491844176402
39,12,3,14.447668492339638
50,39,3,4.963476357513373
51,50,3,5.168362170348047
53,51,3,9.003361769125622
57,53,3,8.474553406219616
68,57,3,9.447423305907407
75,68,3,4.120351094648257
84,75,3,4.097112160368965
89,84,3,13.086976128988782
17,-1,2,6.1089794142566
43,17,2,10.08249307877292
60,43,2,12.043269284680832
61,60,2,13.266395890355046
63,61,2,14.999900170909168
76,63,2,4.33513172625499
79,76,2,8.572698409047756
83,79,2,4.9836510189064835
84,83,2,13.874013445538791
91,84,2,11.268020612867119
7,-1,4,6.7238897783534055
17,7,4,5.171731766907645
31,17,4,11.071458256657273
45,31,4,5.054279157118157
49,45,4,10.804508993005781
51,49,4,12.306082594714367
53,51,4,3.659371344247388
57,53,4,3.3518982452121215
61,57,4,7.840185675944137
84,61,4,9.005074123718115
6,-1,4,3.773361654915767
33,6,4,7.387478883132308
45,33,4,5.968372414774475
50,45,4,1.0624456713429429
52,50,4,6.469329342860495
58,52,4,8.01831710834702
77,58,4,10.045092100340982
81,77,4,4.996447688345516
94,81,4,6.429756007593521
99,94,4,9.830042569134498
12,-1,5,3.4699120085658324
13,12,5,4.161931846949299
22,13,5,3.3476710882865706
30,22,5,1.1607502792338782
33,30,5,1.6512072203840056
44,33,5,12.162013301564526
47,44,5,4.998449584095817
50,47,5,14.606570107312546
56,50,5,2.7517883001049004
66,56,5,6.498475329716826
11,-1,5,9.97371094401408
19,11,5,7.524379595034299
43,19,5,9.635149599182169
51,43,5,12.798849096614658
62,51,5,3.6947065891154285
64,62,5,9.359304937026629
66,64,5,1.3146822351595489
75,66,5,2.5387321427447453
78,75,5,7.796091327781798
80,78,5,12.098522352756197
2,-1,2,10.039410535066853
9,2,2,14.527616345614389
11,9,2,7.128051051846176
33,11,2,1.254888628531089
55,33,2,4.243120543096134
67,55,2,2.2723039733785715
